route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,562178,Plaza/Arena Shuttle to Arena,,0,28555,23290,0,0
1,1,562179,Plaza/Arena Shuttle to Arena,,0,28556,23290,0,0
1,1,562130,Plaza/Arena Shuttle to Arena,,0,28553,23290,0,0
1,1,562131,Plaza/Arena Shuttle to Arena,,0,28554,23290,0,0
1,1,562133,Plaza/Arena Shuttle to Arena,,0,28554,23288,0,0
1,1,562132,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562134,Plaza/Arena Shuttle to Arena,,0,28554,23288,0,0
1,1,562135,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562136,Plaza/Arena Shuttle to Arena,,0,28554,23288,0,0
1,1,562137,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562138,Plaza/Arena Shuttle to Arena,,0,28554,23288,0,0
1,1,562140,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562139,Plaza/Arena Shuttle to Arena,,0,28554,23288,0,0
1,1,562180,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562142,Plaza/Arena Shuttle to Arena,,0,28554,23288,0,0
1,1,562141,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562143,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562144,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562146,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562145,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562149,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562147,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562150,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562148,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562152,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562151,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562153,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562154,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562155,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562157,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562156,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562158,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562159,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562160,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562161,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562163,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562164,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562165,Plaza/Arena Shuttle to Arena,,0,28558,23288,0,0
1,1,562162,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562167,Plaza/Arena Shuttle to Arena,,0,28558,23288,0,0
1,1,562166,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562168,Plaza/Arena Shuttle to Arena,,0,28558,23288,0,0
1,1,562169,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562171,Plaza/Arena Shuttle to Arena,,0,28558,23288,0,0
1,1,562170,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562172,Plaza/Arena Shuttle to Arena,,0,28558,23288,0,0
1,1,562173,Plaza/Arena Shuttle to Arena,,0,28557,23288,0,0
1,1,562174,Plaza/Arena Shuttle to Arena,,0,28558,23288,0,0
1,1,562177,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562175,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562181,Plaza/Arena Shuttle to Arena,,0,28555,23288,0,0
1,1,562183,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562182,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562184,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562185,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562176,Plaza/Arena Shuttle to Arena,,0,28553,23288,0,0
1,1,562186,Plaza/Arena Shuttle to Arena,,0,28556,23288,0,0
1,1,562188,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562189,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562190,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562191,Plaza/Arena Shuttle to Downtown,,1,28554,23292,0,0
1,1,562237,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562193,Plaza/Arena Shuttle to Downtown,,1,28554,23292,0,0
1,1,562192,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562195,Plaza/Arena Shuttle to Downtown,,1,28554,23292,0,0
1,1,562196,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562197,Plaza/Arena Shuttle to Downtown,,1,28554,23292,0,0
1,1,562198,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562199,Plaza/Arena Shuttle to Downtown,,1,28554,23292,0,0
1,1,562194,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562201,Plaza/Arena Shuttle to Downtown,,1,28554,23292,0,0
1,1,562200,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562202,Plaza/Arena Shuttle to Downtown,,1,28554,23291,0,0
1,1,562203,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562204,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562205,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562208,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562206,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562207,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562209,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562211,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562210,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562212,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562214,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562213,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562215,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562216,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562217,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562219,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562218,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562221,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562223,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562222,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562220,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562242,Plaza/Arena Shuttle to Downtown,,1,28558,23292,0,0
1,1,562224,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562225,Plaza/Arena Shuttle to Downtown,,1,28558,23292,0,0
1,1,562228,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562227,Plaza/Arena Shuttle to Downtown,,1,28558,23292,0,0
1,1,562226,Plaza/Arena Shuttle to Downtown,,1,28555,23293,0,0
1,1,562230,Plaza/Arena Shuttle to Downtown,,1,28558,23292,0,0
1,1,562229,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
1,1,562231,Plaza/Arena Shuttle to Downtown,,1,28558,23292,0,0
1,1,562238,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562233,Plaza/Arena Shuttle to Downtown,,1,28558,23292,0,0
1,1,562234,Plaza/Arena Shuttle to Downtown,,1,28557,23293,0,0
1,1,562187,Plaza/Arena Shuttle to Downtown,,1,28558,23291,0,0
1,1,562232,Plaza/Arena Shuttle to Downtown,,1,28555,23292,0,0
1,1,562235,Plaza/Arena Shuttle to Downtown,,1,28556,23292,0,0
1,1,562236,Plaza/Arena Shuttle to Downtown,,1,28553,23293,0,0
1,1,562239,Plaza/Arena Shuttle to Downtown,,1,28556,23292,0,0
1,1,562240,Plaza/Arena Shuttle to Downtown,,1,28556,23292,0,0
1,1,562241,Plaza/Arena Shuttle to Downtown,,1,28556,23293,0,0
124,1,562243,North Express to Hastings P & R,,0,28559,23294,0,0
124,601,562244,North Express to Hastings P & R,,0,28560,23294,0,0
124,801,562254,North Express to Hastings P & R,,0,28567,23294,0,0
124,1,562245,North Express to Hastings P & R,,0,28940,23294,0,0
124,1,562246,North Express to Hastings P & R,,0,28562,23294,0,0
124,1,562247,North Express to Hastings P & R,,0,28563,23294,0,0
124,1,562248,North Express to Hastings P & R,,0,28564,23294,0,0
124,1,562249,North Express to Hastings P & R,,0,28565,23294,0,0
124,601,562252,North Express to Hastings P & R,,0,28566,23294,0,0
124,801,562255,North Express to Hastings P & R,,0,28568,23294,0,0
124,1,562250,North Express to Hastings P & R,,0,28563,23294,0,0
124,1,562253,North Express to Hastings P & R,,0,28564,23294,0,0
124,1,562251,North Express to Hastings P & R,,0,28940,23294,0,0
124,1,562269,North Express to Downtown,,1,28934,23297,0,0
124,801,562256,North Express to Downtown,,1,28569,23295,0,0
124,601,562272,North Express to Downtown,,1,28574,23295,0,0
124,1,562270,North Express to Downtown,,1,28571,23296,0,0
124,601,562267,North Express to Downtown,,1,28572,23296,0,0
124,801,562273,North Express to Downtown,,1,28575,23296,0,0
124,1,562257,North Express to Downtown,,1,28939,23295,0,0
124,1,562258,North Express to Downtown,,1,28559,23296,0,0
124,801,562261,North Express to Downtown,,1,28567,23295,0,0
124,601,562268,North Express to Downtown,,1,28560,23295,0,0
124,1,562259,North Express to Downtown,,1,28571,23296,0,0
124,1,562260,North Express to Downtown,,1,28559,23296,0,0
124,1,562271,North Express to Downtown,,1,28571,23296,0,0
124,1,562262,North Express to Downtown,,1,28940,23295,0,0
124,1,562263,North Express to Downtown,,1,28562,23295,0,0
124,1,562264,North Express to Downtown,,1,28563,23296,0,0
124,1,562265,North Express to Downtown,,1,28565,23295,0,0
124,601,562266,North Express to Downtown,,1,28566,23295,0,0
124,801,562274,North Express to Downtown,,1,28568,23295,0,0
165,601,562275,Cheney Express to EWU PUB,,0,28576,23298,0,0
165,801,562276,Cheney Express to EWU PUB,,0,28577,23298,0,0
165,801,562277,Cheney Express to EWU PUB,,0,28578,23298,0,0
165,601,562284,Cheney Express to EWU PUB,,0,28585,23298,0,0
165,801,562278,Cheney Express to EWU PUB,,0,28579,23298,0,0
165,601,562285,Cheney Express to EWU PUB,,0,28586,23298,0,0
165,801,562279,Cheney Express to EWU PUB,,0,28580,23298,0,0
165,601,562283,Cheney Express to EWU PUB,,0,28584,23298,0,0
165,601,562280,Cheney Express to EWU PUB,,0,28581,23298,0,0
165,801,562286,Cheney Express to EWU PUB,,0,28587,23298,0,0
165,801,562281,Cheney Express to EWU PUB,,0,28582,23298,0,0
165,601,562282,Cheney Express to EWU PUB,,0,28583,23298,0,0
165,1,562288,Cheney Express to Downtown,,1,28588,23301,0,0
165,801,562291,Cheney Express to Downtown,,1,28578,23300,0,0
165,601,562293,Cheney Express to Downtown,,1,28585,23300,0,0
165,801,562289,Cheney Express to Downtown,,1,28579,23300,0,0
165,601,562294,Cheney Express to Downtown,,1,28586,23300,0,0
165,1,562287,Cheney Express to Downtown,,1,28588,23299,0,0
165,801,562290,Cheney Express to Downtown,,1,28578,23300,0,0
165,601,562295,Cheney Express to Downtown,,1,28585,23300,0,0
165,801,562292,Cheney Express to Downtown,,1,28579,23300,0,0
165,601,562296,Cheney Express to Downtown,,1,28586,23300,0,0
173,1,562297,VTC Express to Valley Transit Center,,0,28934,23302,0,0
173,1,562298,VTC Express to Valley Transit Center,,0,28934,23302,0,0
173,1,562299,VTC Express to Valley Transit Center,,0,28589,23302,0,0
173,1,562300,VTC Express to Valley Transit Center,,0,28934,23302,0,0
173,1,562301,VTC Express to Valley Transit Center,,0,28589,23302,0,0
173,1,562302,VTC Express to Valley Transit Center,,0,28934,23302,0,0
173,801,562311,VTC Express to Valley Transit Center,,0,28592,23302,0,0
173,601,562312,VTC Express to Valley Transit Center,,0,28593,23302,0,0
173,601,562313,VTC Express to Valley Transit Center,,0,28593,23302,0,0
173,801,562314,VTC Express to Valley Transit Center,,0,28594,23302,0,0
173,601,562310,VTC Express to Valley Transit Center,,0,28583,23302,0,0
173,801,562315,VTC Express to Valley Transit Center,,0,28595,23302,0,0
173,1,562303,VTC Express to Valley Transit Center,,0,28590,23302,0,0
173,601,562304,VTC Express to Valley Transit Center,,0,28583,23302,0,0
173,801,562316,VTC Express to Valley Transit Center,,0,28595,23302,0,0
173,1,562305,VTC Express to Valley Transit Center,,0,28590,23302,0,0
173,601,562306,VTC Express to Valley Transit Center,,0,28583,23302,0,0
173,801,562317,VTC Express to Valley Transit Center,,0,28595,23302,0,0
173,1,562307,VTC Express to Valley Transit Center,,0,28590,23302,0,0
173,601,562308,VTC Express to Valley Transit Center,,0,28591,23302,0,0
173,801,562318,VTC Express to Valley Transit Center,,0,28595,23302,0,0
173,1,562309,VTC Express to Valley Transit Center,,0,28590,23302,0,0
173,1,562319,VTC Express to Downtown,,1,28596,23303,0,0
173,1,562320,VTC Express to Downtown,,1,28934,23307,0,0
173,1,562321,VTC Express to Downtown,,1,28589,23307,0,0
173,1,562322,VTC Express to Downtown,,1,28934,23307,0,0
173,601,562333,VTC Express to Downtown,,1,28572,23305,0,0
173,801,562338,VTC Express to Downtown,,1,28575,23305,0,0
173,1,562323,VTC Express to Downtown,,1,28589,23307,0,0
173,1,562324,VTC Express to Downtown,,1,28934,23307,0,0
173,1,562325,VTC Express to Downtown,,1,28589,23305,0,0
173,1,562326,VTC Express to Downtown,,1,28934,23309,0,0
173,601,562334,VTC Express to Downtown,,1,28593,23307,0,0
173,801,562335,VTC Express to Downtown,,1,28592,23306,0,0
173,801,562336,VTC Express to Downtown,,1,28594,23309,0,0
173,601,562337,VTC Express to Downtown,,1,28593,23309,0,0
173,601,562332,VTC Express to Downtown,,1,28583,23307,0,0
173,801,562339,VTC Express to Downtown,,1,28595,23307,0,0
173,1,562327,VTC Express to Downtown,,1,28590,23307,0,0
173,601,562328,VTC Express to Downtown,,1,28583,23307,0,0
173,801,562340,VTC Express to Downtown,,1,28595,23307,0,0
173,1,562329,VTC Express to Downtown,,1,28590,23307,0,0
173,601,562330,VTC Express to Downtown,,1,28583,23306,0,0
173,801,562341,VTC Express to Downtown,,1,28595,23307,0,0
173,1,562331,VTC Express to Downtown,,1,28590,23309,0,0
74,601,562343,Mirabeau/Liberty Lake,,0,28560,23310,0,0
74,801,562376,Mirabeau/Liberty Lake,,0,28567,23310,0,0
74,801,562344,Mirabeau/Liberty Lake,,0,28580,23310,0,0
74,601,562373,Mirabeau/Liberty Lake,,0,28607,23310,0,0
74,601,562345,Mirabeau/Liberty Lake,,0,28574,23310,0,0
74,801,562375,Mirabeau/Liberty Lake,,0,28569,23310,0,0
74,601,562348,Mirabeau/Liberty Lake,,0,28938,23311,0,0
74,801,562368,Mirabeau/Liberty Lake,,0,28956,23311,0,0
74,801,562346,"Mirabeau/Lib, Lake. to Lib. Lake Only",,0,28954,23312,0,0
74,601,562365,"Mirabeau/Lib, Lake. to Lib. Lake Only",,0,28936,23312,0,0
74,1,562349,Mirabeau/Liberty Lake,,0,28939,23311,0,0
74,601,562347,"Mirabeau/Lib, Lake. to Lib. Lake Only",,0,28937,23312,0,0
74,801,562377,"Mirabeau/Lib, Lake. to Lib. Lake Only",,0,28955,23312,0,0
74,601,562350,Mirabeau/Liberty Lake,,0,28560,23311,0,0
74,801,562366,Mirabeau/Liberty Lake,,0,28567,23311,0,0
74,1,562342,Mirabeau/Liberty Lake,,0,28588,23310,0,0
74,1,562351,Mirabeau/Liberty Lake,,0,28935,23310,0,0
74,1,570566,Mirabeau/Liberty Lake,,0,28934,23310,0,0
74,1,570588,Mirabeau/Liberty Lake,,0,28935,23310,0,0
74,1,570567,Mirabeau/Liberty Lake,,0,28590,23310,0,0
74,1,570589,Mirabeau/Liberty Lake,,0,28846,23310,0,0
74,1,562352,Mirabeau/Liberty Lake,,0,28935,23310,0,0
74,1,570590,Mirabeau/Liberty Lake,,0,28590,23310,0,0
74,1,570568,Mirabeau/Liberty Lake,,0,28846,23310,0,0
74,1,570591,Mirabeau/Liberty Lake,,0,28935,23310,0,0
74,1,562353,Mirabeau/Liberty Lake,,0,28590,23310,0,0
74,1,570592,Mirabeau/Liberty Lake,,0,28846,23310,0,0
74,601,562369,Mirabeau/Liberty Lake,,0,28593,23311,0,0
74,801,562379,Mirabeau/Liberty Lake,,0,28594,23311,0,0
74,1,562354,Mirabeau/Liberty Lake,,0,28564,23311,0,0
74,601,562355,Mirabeau/Liberty Lake,,0,28566,23311,0,0
74,801,562382,Mirabeau/Liberty Lake,,0,28568,23311,0,0
74,601,562356,Mirabeau/Liberty Lake,,0,28593,23311,0,0
74,801,562380,Mirabeau/Liberty Lake,,0,28594,23311,0,0
74,801,562357,Mirabeau/Liberty Lake,,0,28601,23311,0,0
74,601,562374,Mirabeau/Liberty Lake,,0,28608,23311,0,0
74,1,562361,Mirabeau/Liberty Lake,,0,28562,23311,0,0
74,801,570585,Mirabeau/Liberty Lake,,0,28953,23311,0,0
74,601,570586,Mirabeau/Liberty Lake,,0,28952,23311,0,0
74,1,562362,Mirabeau/Liberty Lake,,0,28939,23311,0,0
74,601,562370,Mirabeau/Liberty Lake,,0,28593,23311,0,0
74,801,562381,Mirabeau/Liberty Lake,,0,28594,23311,0,0
74,1,562363,Mirabeau/Liberty Lake,,0,28565,23311,0,0
74,601,562364,Mirabeau/Liberty Lake,,0,28566,23311,0,0
74,801,562383,Mirabeau/Liberty Lake,,0,28568,23311,0,0
74,1,562372,Mirabeau/Liberty Lake,,0,28927,23311,0,0
74,801,562393,Mirabeau/Liberty Lake to Downtown,,1,28580,23320,0,0
74,601,562420,Mirabeau/Liberty Lake to Downtown,,1,28607,23320,0,0
74,1,562394,Mirabeau/Liberty Lake to Downtown,,1,28559,23314,0,0
74,601,562395,Mirabeau/Liberty Lake to Downtown,,1,28560,23314,0,0
74,801,562424,Mirabeau/Liberty Lake to Downtown,,1,28567,23314,0,0
74,801,562396,Mirabeau/Liberty Lake to Downtown,,1,28580,23322,0,0
74,601,562421,Mirabeau/Liberty Lake to Downtown,,1,28607,23313,0,0
74,601,562412,Mirabeau/Liberty Lake to Downtown,,1,28611,23316,0,0
74,801,562418,Mirabeau/Liberty Lake to Downtown,,1,28613,23320,0,0
74,801,562413,Mirabeau/Liberty Lake to Downtown,,1,28601,23322,0,0
74,601,562414,Mirabeau/Liberty Lake to Downtown,,1,28612,23322,0,0
74,801,562397,Mirabeau/Liberty Lake to Downtown,,1,28569,23322,0,0
74,601,562423,Mirabeau/Liberty Lake to Downtown,,1,28574,23313,0,0
74,601,562384,Mirabeau/Liberty Lake to Downtown,,1,28576,23322,0,0
74,801,562386,Mirabeau/Liberty Lake to Downtown,,1,28577,23322,0,0
74,801,562398,Mirabeau/Liberty Lake to Downtown,,1,28954,23322,0,0
74,601,562415,Mirabeau/Liberty Lake to Downtown,,1,28936,23313,0,0
74,1,562402,Mirabeau/Liberty Lake to Downtown,,1,28939,23315,0,0
74,601,562389,Mirabeau/Liberty Lake to Downtown,,1,28937,23313,0,0
74,801,562426,Mirabeau/Liberty Lake to Downtown,,1,28955,23322,0,0
74,601,562388,Mirabeau/Liberty Lake to Downtown,,1,28560,23313,0,0
74,801,562419,Mirabeau/Liberty Lake to Downtown,,1,28567,23322,0,0
74,1,562385,Mirabeau/Liberty Lake to Downtown,,1,28588,23313,0,0
74,1,562387,Mirabeau/Liberty Lake to Downtown,,1,28935,23320,0,0
74,1,570569,Mirabeau/Liberty Lake to Downtown,,1,28934,23741,0,0
74,1,570593,Mirabeau/Liberty Lake to Downtown,,1,28935,23741,0,0
74,1,570570,Mirabeau/Liberty Lake to Downtown,,1,28590,23741,0,0
74,1,570594,Mirabeau/Liberty Lake to Downtown,,1,28846,23741,0,0
74,1,562392,Mirabeau/Liberty Lake to Downtown,,1,28935,23741,0,0
74,1,570595,Mirabeau/Liberty Lake to Downtown,,1,28590,23741,0,0
74,1,570571,Mirabeau/Liberty Lake to Downtown,,1,28846,23741,0,0
74,1,570596,Mirabeau/Liberty Lake to Downtown,,1,28935,23747,0,0
74,1,562403,M irabeau/Liberty Lake to Downtown,,1,28590,23321,0,0
74,1,570597,Mirabeau/Liberty Lake to Downtown,,1,28846,23747,0,0
74,601,562404,Mirabeau/Liberty Lake to Downtown,,1,28593,23318,0,0
74,801,562428,Mirabeau/Liberty Lake to Downtown,,1,28594,23318,0,0
74,1,562408,Mirabeau/Liberty Lake to Downtown,,1,28564,23319,0,0
74,1,562405,Mirabeau/Liberty Lake to Downtown,,1,28565,23319,0,0
74,601,562409,Mirabeau/Liberty Lake to Downtown,,1,28566,23319,0,0
74,801,562430,Mirabeau/Liberty Lake to Downtown,,1,28568,23319,0,0
74,1,562406,Mirabeau/Liberty Lake to Downtown,,1,28939,23318,0,0
74,601,562410,Mirabeau/Liberty Lake to Downtown,,1,28593,23318,0,0
74,801,562429,Mirabeau/Liberty Lake to Downtown,,1,28594,23318,0,0
74,1,562407,Mirabeau/Liberty Lake to Downtown,,1,28940,23319,0,0
74,801,562411,Mirabeau/Liberty Lake to Downtown,,1,28601,23326,0,0
74,601,562422,Mirabeau/Liberty Lake to Downtown,,1,28608,23326,0,0
74,1,562427,Mirabeau/Liberty Lake to Downtown,,1,28562,23325,0,0
74,1,562391,Mirabeau/Liberty Lake to Downtown,,1,28939,23317,0,0
74,1,562431,Mirabeau/Liberty Lake to Downtown,,1,28565,23328,0,0
74,601,562432,Mirabeau/Liberty Lake to Downtown,,1,28566,23317,0,0
74,801,562433,Mirabeau/Liberty Lake to Downtown,,1,28568,23317,0,0
74,1,562390,Mirabeau/Liberty Lake to Downtown,,1,28927,23317,0,0
2,1,562488,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562489,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562490,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562491,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562507,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562518,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562519,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562492,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562520,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562508,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562493,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562494,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562521,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562522,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562495,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562496,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562523,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562509,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562497,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562498,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562510,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562511,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562499,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562500,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562513,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562512,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562501,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562502,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562514,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562515,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562503,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562504,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562516,Medical Shuttle to Rockwood Clinic,,0,28555,23329,0,0
2,1,562517,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562505,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562506,Medical Shuttle to Rockwood Clinic,,0,28557,23329,0,0
2,1,562524,Medical Shuttle to Rockwood Clinic,,0,28553,23329,0,0
2,1,562525,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562526,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562527,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562528,Medical Shuttle to Rockwood Clinic,,0,28556,23329,0,0
2,1,562545,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562546,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562555,Medical Shuttle to Downtown,,1,28553,23330,0,0
2,1,562556,Medical Shuttle to Downtown,,1,28557,23330,0,0
2,1,562548,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562547,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562557,Medical Shuttle to Downtown,,1,28553,23330,0,0
2,1,562558,Medical Shuttle to Downtown,,1,28557,23330,0,0
2,1,562550,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562549,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562559,Medical Shuttle to Downtown,,1,28553,23330,0,0
2,1,562564,Medical Shuttle to Downtown,,1,28557,23330,0,0
2,1,562551,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562552,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562560,Medical Shuttle to Downtown,,1,28553,23330,0,0
2,1,562561,Medical Shuttle to Downtown,,1,28557,23330,0,0
2,1,562553,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562554,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562562,Medical Shuttle to Downtown,,1,28553,23330,0,0
2,1,562563,Medical Shuttle to Downtown,,1,28557,23330,0,0
2,1,562544,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562543,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562542,Medical Shuttle to Downtown,,1,28553,23330,0,0
2,1,562541,Medical Shuttle to Downtown,,1,28557,23330,0,0
2,1,562540,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562539,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562538,Medical Shuttle to Downtown,,1,28553,23330,0,0
2,1,562537,Medical Shuttle to Downtown,,1,28557,23330,0,0
2,1,562536,Medical Shuttle to Downtown,,1,28555,23330,0,0
2,1,562535,Medical Shuttle to Downtown,,1,28556,23330,0,0
2,1,562534,Medical Shuttle to Downtown,,1,28553,23330,0,0
