route_id,trip_id,trip_headsign,shape_id
1,562178,Plaza/Arena Shuttle to Arena,23290
1,562179,Plaza/Arena Shuttle to Arena,23290
1,562130,Plaza/Arena Shuttle to Arena,23290
1,562131,Plaza/Arena Shuttle to Arena,23290
1,562133,Plaza/Arena Shuttle to Arena,23288
1,562132,Plaza/Arena Shuttle to Arena,23288
1,562134,Plaza/Arena Shuttle to Arena,23288
1,562135,Plaza/Arena Shuttle to Arena,23288
1,562136,Plaza/Arena Shuttle to Arena,23288
1,562137,Plaza/Arena Shuttle to Arena,23288
1,562138,Plaza/Arena Shuttle to Arena,23288
1,562140,Plaza/Arena Shuttle to Arena,23288
1,562139,Plaza/Arena Shuttle to Arena,23288
1,562180,Plaza/Arena Shuttle to Arena,23288
1,562142,Plaza/Arena Shuttle to Arena,23288
1,562141,Plaza/Arena Shuttle to Arena,23288
1,562143,Plaza/Arena Shuttle to Arena,23288
1,562144,Plaza/Arena Shuttle to Arena,23288
1,562146,Plaza/Arena Shuttle to Arena,23288
1,562145,Plaza/Arena Shuttle to Arena,23288
1,562149,Plaza/Arena Shuttle to Arena,23288
1,562147,Plaza/Arena Shuttle to Arena,23288
1,562150,Plaza/Arena Shuttle to Arena,23288
1,562148,Plaza/Arena Shuttle to Arena,23288
1,562152,Plaza/Arena Shuttle to Arena,23288
1,562151,Plaza/Arena Shuttle to Arena,23288
1,562153,Plaza/Arena Shuttle to Arena,23288
1,562154,Plaza/Arena Shuttle to Arena,23288
1,562155,Plaza/Arena Shuttle to Arena,23288
1,562157,Plaza/Arena Shuttle to Arena,23288
1,562156,Plaza/Arena Shuttle to Arena,23288
1,562158,Plaza/Arena Shuttle to Arena,23288
1,562159,Plaza/Arena Shuttle to Arena,23288
1,562160,Plaza/Arena Shuttle to Arena,23288
1,562161,Plaza/Arena Shuttle to Arena,23288
1,562163,Plaza/Arena Shuttle to Arena,23288
1,562164,Plaza/Arena Shuttle to Arena,23288
1,562165,Plaza/Arena Shuttle to Arena,23288
1,562162,Plaza/Arena Shuttle to Arena,23288
1,562167,Plaza/Arena Shuttle to Arena,23288
1,562166,Plaza/Arena Shuttle to Arena,23288
1,562168,Plaza/Arena Shuttle to Arena,23288
1,562169,Plaza/Arena Shuttle to Arena,23288
1,562171,Plaza/Arena Shuttle to Arena,23288
1,562170,Plaza/Arena Shuttle to Arena,23288
1,562172,Plaza/Arena Shuttle to Arena,23288
1,562173,Plaza/Arena Shuttle to Arena,23288
1,562174,Plaza/Arena Shuttle to Arena,23288
1,562177,Plaza/Arena Shuttle to Arena,23288
1,562175,Plaza/Arena Shuttle to Arena,23288
1,562181,Plaza/Arena Shuttle to Arena,23288
1,562183,Plaza/Arena Shuttle to Arena,23288
1,562182,Plaza/Arena Shuttle to Arena,23288
1,562184,Plaza/Arena Shuttle to Arena,23288
1,562185,Plaza/Arena Shuttle to Arena,23288
1,562176,Plaza/Arena Shuttle to Arena,23288
1,562186,Plaza/Arena Shuttle to Arena,23288
1,562188,Plaza/Arena Shuttle to Downtown,23293
1,562189,Plaza/Arena Shuttle to Downtown,23293
1,562190,Plaza/Arena Shuttle to Downtown,23293
1,562191,Plaza/Arena Shuttle to Downtown,23292
1,562237,Plaza/Arena Shuttle to Downtown,23293
1,562193,Plaza/Arena Shuttle to Downtown,23292
1,562192,Plaza/Arena Shuttle to Downtown,23293
1,562195,Plaza/Arena Shuttle to Downtown,23292
1,562196,Plaza/Arena Shuttle to Downtown,23293
1,562197,Plaza/Arena Shuttle to Downtown,23292
1,562198,Plaza/Arena Shuttle to Downtown,23293
1,562199,Plaza/Arena Shuttle to Downtown,23292
1,562194,Plaza/Arena Shuttle to Downtown,23293
1,562201,Plaza/Arena Shuttle to Downtown,23292
1,562200,Plaza/Arena Shuttle to Downtown,23293
1,562202,Plaza/Arena Shuttle to Downtown,23291
1,562203,Plaza/Arena Shuttle to Downtown,23293
1,562204,Plaza/Arena Shuttle to Downtown,23293
1,562205,Plaza/Arena Shuttle to Downtown,23293
1,562208,Plaza/Arena Shuttle to Downtown,23293
1,562206,Plaza/Arena Shuttle to Downtown,23293
1,562207,Plaza/Arena Shuttle to Downtown,23293
1,562209,Plaza/Arena Shuttle to Downtown,23293
1,562211,Plaza/Arena Shuttle to Downtown,23293
1,562210,Plaza/Arena Shuttle to Downtown,23293
1,562212,Plaza/Arena Shuttle to Downtown,23293
1,562214,Plaza/Arena Shuttle to Downtown,23293
1,562213,Plaza/Arena Shuttle to Downtown,23293
1,562215,Plaza/Arena Shuttle to Downtown,23293
1,562216,Plaza/Arena Shuttle to Downtown,23293
1,562217,Plaza/Arena Shuttle to Downtown,23293
1,562219,Plaza/Arena Shuttle to Downtown,23293
1,562218,Plaza/Arena Shuttle to Downtown,23293
1,562221,Plaza/Arena Shuttle to Downtown,23293
1,562223,Plaza/Arena Shuttle to Downtown,23293
1,562222,Plaza/Arena Shuttle to Downtown,23293
1,562220,Plaza/Arena Shuttle to Downtown,23293
1,562242,Plaza/Arena Shuttle to Downtown,23292
1,562224,Plaza/Arena Shuttle to Downtown,23293
1,562225,Plaza/Arena Shuttle to Downtown,23292
1,562228,Plaza/Arena Shuttle to Downtown,23293
1,562227,Plaza/Arena Shuttle to Downtown,23292
1,562226,Plaza/Arena Shuttle to Downtown,23293
1,562230,Plaza/Arena Shuttle to Downtown,23292
1,562229,Plaza/Arena Shuttle to Downtown,23293
1,562231,Plaza/Arena Shuttle to Downtown,23292
1,562238,Plaza/Arena Shuttle to Downtown,23293
1,562233,Plaza/Arena Shuttle to Downtown,23292
1,562234,Plaza/Arena Shuttle to Downtown,23293
1,562187,Plaza/Arena Shuttle to Downtown,23291
1,562232,Plaza/Arena Shuttle to Downtown,23292
1,562235,Plaza/Arena Shuttle to Downtown,23292
1,562236,Plaza/Arena Shuttle to Downtown,23293
1,562239,Plaza/Arena Shuttle to Downtown,23292
1,562240,Plaza/Arena Shuttle to Downtown,23292
1,562241,Plaza/Arena Shuttle to Downtown,23293
124,562243,North Express to Hastings P & R,23294
124,562244,North Express to Hastings P & R,23294
124,562254,North Express to Hastings P & R,23294
124,562245,North Express to Hastings P & R,23294
124,562246,North Express to Hastings P & R,23294
124,562247,North Express to Hastings P & R,23294
124,562248,North Express to Hastings P & R,23294
124,562249,North Express to Hastings P & R,23294
124,562252,North Express to Hastings P & R,23294
124,562255,North Express to Hastings P & R,23294
124,562250,North Express to Hastings P & R,23294
124,562253,North Express to Hastings P & R,23294
124,562251,North Express to Hastings P & R,23294
124,562269,North Express to Downtown,23297
124,562256,North Express to Downtown,23295
124,562272,North Express to Downtown,23295
124,562270,North Express to Downtown,23296
124,562267,North Express to Downtown,23296
124,562273,North Express to Downtown,23296
124,562257,North Express to Downtown,23295
124,562258,North Express to Downtown,23296
124,562261,North Express to Downtown,23295
124,562268,North Express to Downtown,23295
124,562259,North Express to Downtown,23296
124,562260,North Express to Downtown,23296
124,562271,North Express to Downtown,23296
124,562262,North Express to Downtown,23295
124,562263,North Express to Downtown,23295
124,562264,North Express to Downtown,23296
124,562265,North Express to Downtown,23295
124,562266,North Express to Downtown,23295
124,562274,North Express to Downtown,23295
165,562275,Cheney Express to EWU PUB,23298
165,562276,Cheney Express to EWU PUB,23298
165,562277,Cheney Express to EWU PUB,23298
165,562284,Cheney Express to EWU PUB,23298
165,562278,Cheney Express to EWU PUB,23298
165,562285,Cheney Express to EWU PUB,23298
165,562279,Cheney Express to EWU PUB,23298
165,562283,Cheney Express to EWU PUB,23298
165,562280,Cheney Express to EWU PUB,23298
165,562286,Cheney Express to EWU PUB,23298
165,562281,Cheney Express to EWU PUB,23298
165,562282,Cheney Express to EWU PUB,23298
165,562288,Cheney Express to Downtown,23301
165,562291,Cheney Express to Downtown,23300
165,562293,Cheney Express to Downtown,23300
165,562289,Cheney Express to Downtown,23300
165,562294,Cheney Express to Downtown,23300
165,562287,Cheney Express to Downtown,23299
165,562290,Cheney Express to Downtown,23300
165,562295,Cheney Express to Downtown,23300
165,562292,Cheney Express to Downtown,23300
165,562296,Cheney Express to Downtown,23300
173,562297,VTC Express to Valley Transit Center,23302
173,562298,VTC Express to Valley Transit Center,23302
173,562299,VTC Express to Valley Transit Center,23302
173,562300,VTC Express to Valley Transit Center,23302
173,562301,VTC Express to Valley Transit Center,23302
173,562302,VTC Express to Valley Transit Center,23302
173,562311,VTC Express to Valley Transit Center,23302
173,562312,VTC Express to Valley Transit Center,23302
173,562313,VTC Express to Valley Transit Center,23302
173,562314,VTC Express to Valley Transit Center,23302
173,562310,VTC Express to Valley Transit Center,23302
173,562315,VTC Express to Valley Transit Center,23302
173,562303,VTC Express to Valley Transit Center,23302
173,562304,VTC Express to Valley Transit Center,23302
173,562316,VTC Express to Valley Transit Center,23302
173,562305,VTC Express to Valley Transit Center,23302
173,562306,VTC Express to Valley Transit Center,23302
173,562317,VTC Express to Valley Transit Center,23302
173,562307,VTC Express to Valley Transit Center,23302
173,562308,VTC Express to Valley Transit Center,23302
173,562318,VTC Express to Valley Transit Center,23302
173,562309,VTC Express to Valley Transit Center,23302
173,562319,VTC Express to Downtown,23303
173,562320,VTC Express to Downtown,23307
173,562321,VTC Express to Downtown,23307
173,562322,VTC Express to Downtown,23307
173,562333,VTC Express to Downtown,23305
173,562338,VTC Express to Downtown,23305
173,562323,VTC Express to Downtown,23307
173,562324,VTC Express to Downtown,23307
173,562325,VTC Express to Downtown,23305
173,562326,VTC Express to Downtown,23309
173,562334,VTC Express to Downtown,23307
173,562335,VTC Express to Downtown,23306
173,562336,VTC Express to Downtown,23309
173,562337,VTC Express to Downtown,23309
173,562332,VTC Express to Downtown,23307
173,562339,VTC Express to Downtown,23307
173,562327,VTC Express to Downtown,23307
173,562328,VTC Express to Downtown,23307
173,562340,VTC Express to Downtown,23307
173,562329,VTC Express to Downtown,23307
173,562330,VTC Express to Downtown,23306
173,562341,VTC Express to Downtown,23307
173,562331,VTC Express to Downtown,23309
74,562343,Mirabeau/Liberty Lake,23310
74,562376,Mirabeau/Liberty Lake,23310
74,562344,Mirabeau/Liberty Lake,23310
74,562373,Mirabeau/Liberty Lake,23310
74,562345,Mirabeau/Liberty Lake,23310
74,562375,Mirabeau/Liberty Lake,23310
74,562348,Mirabeau/Liberty Lake,23311
74,562368,Mirabeau/Liberty Lake,23311
74,562346,"Mirabeau/Lib, Lake. to Lib. Lake Only",23312
74,562365,"Mirabeau/Lib, Lake. to Lib. Lake Only",23312
74,562349,Mirabeau/Liberty Lake,23311
74,562347,"Mirabeau/Lib, Lake. to Lib. Lake Only",23312
74,562377,"Mirabeau/Lib, Lake. to Lib. Lake Only",23312
74,562350,Mirabeau/Liberty Lake,23311
74,562366,Mirabeau/Liberty Lake,23311
74,562342,Mirabeau/Liberty Lake,23310
74,562351,Mirabeau/Liberty Lake,23310
74,570566,Mirabeau/Liberty Lake,23310
74,570588,Mirabeau/Liberty Lake,23310
74,570567,Mirabeau/Liberty Lake,23310
74,570589,Mirabeau/Liberty Lake,23310
74,562352,Mirabeau/Liberty Lake,23310
74,570590,Mirabeau/Liberty Lake,23310
74,570568,Mirabeau/Liberty Lake,23310
74,570591,Mirabeau/Liberty Lake,23310
74,562353,Mirabeau/Liberty Lake,23310
74,570592,Mirabeau/Liberty Lake,23310
74,562369,Mirabeau/Liberty Lake,23311
74,562379,Mirabeau/Liberty Lake,23311
74,562354,Mirabeau/Liberty Lake,23311
74,562355,Mirabeau/Liberty Lake,23311
74,562382,Mirabeau/Liberty Lake,23311
74,562356,Mirabeau/Liberty Lake,23311
74,562380,Mirabeau/Liberty Lake,23311
74,562357,Mirabeau/Liberty Lake,23311
74,562374,Mirabeau/Liberty Lake,23311
74,562361,Mirabeau/Liberty Lake,23311
74,570585,Mirabeau/Liberty Lake,23311
74,570586,Mirabeau/Liberty Lake,23311
74,562362,Mirabeau/Liberty Lake,23311
74,562370,Mirabeau/Liberty Lake,23311
74,562381,Mirabeau/Liberty Lake,23311
74,562363,Mirabeau/Liberty Lake,23311
74,562364,Mirabeau/Liberty Lake,23311
74,562383,Mirabeau/Liberty Lake,23311
74,562372,Mirabeau/Liberty Lake,23311
74,562393,Mirabeau/Liberty Lake to Downtown,23320
74,562420,Mirabeau/Liberty Lake to Downtown,23320
74,562394,Mirabeau/Liberty Lake to Downtown,23314
74,562395,Mirabeau/Liberty Lake to Downtown,23314
74,562424,Mirabeau/Liberty Lake to Downtown,23314
74,562396,Mirabeau/Liberty Lake to Downtown,23322
74,562421,Mirabeau/Liberty Lake to Downtown,23313
74,562412,Mirabeau/Liberty Lake to Downtown,23316
74,562418,Mirabeau/Liberty Lake to Downtown,23320
74,562413,Mirabeau/Liberty Lake to Downtown,23322
74,562414,Mirabeau/Liberty Lake to Downtown,23322
74,562397,Mirabeau/Liberty Lake to Downtown,23322
74,562423,Mirabeau/Liberty Lake to Downtown,23313
74,562384,Mirabeau/Liberty Lake to Downtown,23322
74,562386,Mirabeau/Liberty Lake to Downtown,23322
74,562398,Mirabeau/Liberty Lake to Downtown,23322
74,562415,Mirabeau/Liberty Lake to Downtown,23313
74,562402,Mirabeau/Liberty Lake to Downtown,23315
74,562389,Mirabeau/Liberty Lake to Downtown,23313
74,562426,Mirabeau/Liberty Lake to Downtown,23322
74,562388,Mirabeau/Liberty Lake to Downtown,23313
74,562419,Mirabeau/Liberty Lake to Downtown,23322
74,562385,Mirabeau/Liberty Lake to Downtown,23313
74,562387,Mirabeau/Liberty Lake to Downtown,23320
74,570569,Mirabeau/Liberty Lake to Downtown,23741
74,570593,Mirabeau/Liberty Lake to Downtown,23741
74,570570,Mirabeau/Liberty Lake to Downtown,23741
74,570594,Mirabeau/Liberty Lake to Downtown,23741
74,562392,Mirabeau/Liberty Lake to Downtown,23741
74,570595,Mirabeau/Liberty Lake to Downtown,23741
74,570571,Mirabeau/Liberty Lake to Downtown,23741
74,570596,Mirabeau/Liberty Lake to Downtown,23747
74,562403,M irabeau/Liberty Lake to Downtown,23321
74,570597,Mirabeau/Liberty Lake to Downtown,23747
74,562404,Mirabeau/Liberty Lake to Downtown,23318
74,562428,Mirabeau/Liberty Lake to Downtown,23318
74,562408,Mirabeau/Liberty Lake to Downtown,23319
74,562405,Mirabeau/Liberty Lake to Downtown,23319
74,562409,Mirabeau/Liberty Lake to Downtown,23319
74,562430,Mirabeau/Liberty Lake to Downtown,23319
74,562406,Mirabeau/Liberty Lake to Downtown,23318
74,562410,Mirabeau/Liberty Lake to Downtown,23318
74,562429,Mirabeau/Liberty Lake to Downtown,23318
74,562407,Mirabeau/Liberty Lake to Downtown,23319
74,562411,Mirabeau/Liberty Lake to Downtown,23326
74,562422,Mirabeau/Liberty Lake to Downtown,23326
74,562427,Mirabeau/Liberty Lake to Downtown,23325
74,562391,Mirabeau/Liberty Lake to Downtown,23317
74,562431,Mirabeau/Liberty Lake to Downtown,23328
74,562432,Mirabeau/Liberty Lake to Downtown,23317
74,562433,Mirabeau/Liberty Lake to Downtown,23317
74,562390,Mirabeau/Liberty Lake to Downtown,23317
2,562488,Medical Shuttle to Rockwood Clinic,23329
2,562489,Medical Shuttle to Rockwood Clinic,23329
2,562490,Medical Shuttle to Rockwood Clinic,23329
2,562491,Medical Shuttle to Rockwood Clinic,23329
2,562507,Medical Shuttle to Rockwood Clinic,23329
2,562518,Medical Shuttle to Rockwood Clinic,23329
2,562519,Medical Shuttle to Rockwood Clinic,23329
2,562492,Medical Shuttle to Rockwood Clinic,23329
2,562520,Medical Shuttle to Rockwood Clinic,23329
2,562508,Medical Shuttle to Rockwood Clinic,23329
2,562493,Medical Shuttle to Rockwood Clinic,23329
2,562494,Medical Shuttle to Rockwood Clinic,23329
2,562521,Medical Shuttle to Rockwood Clinic,23329
2,562522,Medical Shuttle to Rockwood Clinic,23329
2,562495,Medical Shuttle to Rockwood Clinic,23329
2,562496,Medical Shuttle to Rockwood Clinic,23329
2,562523,Medical Shuttle to Rockwood Clinic,23329
2,562509,Medical Shuttle to Rockwood Clinic,23329
2,562497,Medical Shuttle to Rockwood Clinic,23329
2,562498,Medical Shuttle to Rockwood Clinic,23329
2,562510,Medical Shuttle to Rockwood Clinic,23329
2,562511,Medical Shuttle to Rockwood Clinic,23329
2,562499,Medical Shuttle to Rockwood Clinic,23329
2,562500,Medical Shuttle to Rockwood Clinic,23329
2,562513,Medical Shuttle to Rockwood Clinic,23329
2,562512,Medical Shuttle to Rockwood Clinic,23329
2,562501,Medical Shuttle to Rockwood Clinic,23329
2,562502,Medical Shuttle to Rockwood Clinic,23329
2,562514,Medical Shuttle to Rockwood Clinic,23329
2,562515,Medical Shuttle to Rockwood Clinic,23329
2,562503,Medical Shuttle to Rockwood Clinic,23329
2,562504,Medical Shuttle to Rockwood Clinic,23329
2,562516,Medical Shuttle to Rockwood Clinic,23329
2,562517,Medical Shuttle to Rockwood Clinic,23329
2,562505,Medical Shuttle to Rockwood Clinic,23329
2,562506,Medical Shuttle to Rockwood Clinic,23329
2,562524,Medical Shuttle to Rockwood Clinic,23329
2,562525,Medical Shuttle to Rockwood Clinic,23329
2,562526,Medical Shuttle to Rockwood Clinic,23329
2,562527,Medical Shuttle to Rockwood Clinic,23329
2,562528,Medical Shuttle to Rockwood Clinic,23329
2,562545,Medical Shuttle to Downtown,23330
2,562546,Medical Shuttle to Downtown,23330
2,562555,Medical Shuttle to Downtown,23330
2,562556,Medical Shuttle to Downtown,23330
2,562548,Medical Shuttle to Downtown,23330
2,562547,Medical Shuttle to Downtown,23330
2,562557,Medical Shuttle to Downtown,23330
2,562558,Medical Shuttle to Downtown,23330
2,562550,Medical Shuttle to Downtown,23330
2,562549,Medical Shuttle to Downtown,23330
2,562559,Medical Shuttle to Downtown,23330
2,562564,Medical Shuttle to Downtown,23330
2,562551,Medical Shuttle to Downtown,23330
2,562552,Medical Shuttle to Downtown,23330
2,562560,Medical Shuttle to Downtown,23330
2,562561,Medical Shuttle to Downtown,23330
2,562553,Medical Shuttle to Downtown,23330
2,562554,Medical Shuttle to Downtown,23330
2,562562,Medical Shuttle to Downtown,23330
2,562563,Medical Shuttle to Downtown,23330
2,562544,Medical Shuttle to Downtown,23330
2,562543,Medical Shuttle to Downtown,23330
2,562542,Medical Shuttle to Downtown,23330
2,562541,Medical Shuttle to Downtown,23330
2,562540,Medical Shuttle to Downtown,23330
2,562539,Medical Shuttle to Downtown,23330
2,562538,Medical Shuttle to Downtown,23330
2,562537,Medical Shuttle to Downtown,23330
2,562536,Medical Shuttle to Downtown,23330
2,562535,Medical Shuttle to Downtown,23330
2,562534,Medical Shuttle to Downtown,23330
2,562533,Medical Shuttle to Downtown,23330
2,562532,Medical Shuttle to Downtown,23330
2,562531,Medical Shuttle to Downtown,23330
2,562530,Medical Shuttle to Downtown,23330
2,562529,Medical Shuttle to Downtown,23330
2,562565,Medical Shuttle to Downtown,23331
2,562566,Medical Shuttle to Downtown,23331
2,562567,Medical Shuttle to Downtown,23331
2,562568,Medical Shuttle to Downtown,23331
20,562703,SFCC via Riverside,23334
20,562704,SFCC via Clarke,23332
20,562705,SFCC via Riverside,23334
20,562706,SFCC via Clarke,23332
20,562707,SFCC via Riverside,23334
20,562708,SFCC via Clarke,23332
20,562709,SFCC via Riverside,23334
20,562710,SFCC via Clarke,23332
20,562711,SFCC via Riverside,23334
20,562712,SFCC via Clarke,23332
20,562713,SFCC via Riverside,23334
20,562714,SFCC via Clarke,23332
20,562715,SFCC via Riverside,23334
20,562716,SFCC via Clarke,23332
20,562717,SFCC via Riverside,23334
20,562718,SFCC via Clarke,23332
20,562719,SFCC via Riverside,23334
20,562720,SFCC via Clarke,23332
20,562721,SFCC via Riverside,23334
20,562722,SFCC via Clarke,23332
20,562723,SFCC via Riverside,23334
20,562724,SFCC via Clarke,23332
20,562725,SFCC via Riverside,23334
20,562726,SFCC via Clarke,23332
20,562727,SFCC via Riverside,23334
20,562728,SFCC via Clarke,23332
20,562729,SFCC via Riverside,23334
20,562730,SFCC via Clarke,23332
20,562731,SFCC via Riverside,23334
20,562732,SFCC via Clarke,23332
20,562733,SFCC via Riverside,23334
20,562734,SFCC via Clarke,23332
20,562735,SFCC via Riverside,23334
20,562736,SFCC via Clarke,23332
20,562737,SFCC via Riverside,23334
20,562738,SFCC via Clarke,23332
20,562739,SFCC via Riverside,23334
20,562740,SFCC via Clarke,23332
20,562741,SFCC via Riverside,23334
20,562742,SFCC via Clarke,23332
20,562743,SFCC via Riverside,23334
20,562744,SFCC via Clarke,23332
20,562745,SFCC via Riverside,23334
20,562746,SFCC via Clarke,23332
20,562747,SFCC via Riverside,23334
20,562748,SFCC via Clarke,23332
20,562749,SFCC via Riverside,23334
20,562755,SFCC via Riverside,23334
20,562750,SFCC via Clarke,23332
20,562751,SFCC via Riverside,23334
20,562752,SFCC via Riverside,23334
20,562753,SFCC via Riverside,23334
20,562754,SFCC via Riverside,23334
20,562764,SFCC to Downtown via Riverside,23335
20,562765,SFCC to Downtown via Clarke,23337
20,562766,SFCC to Downtown via Riverside,23340
20,562767,SFCC to Downtown via Clarke,23337
20,562768,SFCC to Downtown via Riverside,23340
20,562769,SFCC to Downtown via Clarke,23337
20,562770,SFCC to Downtown via Riverside,23340
20,562771,SFCC to Downtown via Clarke,23337
20,562772,SFCC to Downtown via Riverside,23340
20,562773,SFCC to Downtown via Clarke,23337
20,562774,SFCC to Downtown via Riverside,23340
20,562775,SFCC to Downtown via Clarke,23337
20,562776,SFCC to Downtown via Riverside,23340
20,562777,SFCC to Downtown via Clarke,23337
20,562778,SFCC to Downtown via Riverside,23340
20,562779,SFCC to Downtown via Clarke,23337
20,562780,SFCC to Downtown via Riverside,23340
20,562781,SFCC to Downtown via Clarke,23337
20,562782,SFCC to Downtown via Riverside,23340
20,562783,SFCC to Downtown via Clarke,23337
20,562784,SFCC to Downtown via Riverside,23340
20,562785,SFCC to Downtown via Clarke,23337
20,562786,SFCC to Downtown via Riverside,23340
20,562787,SFCC to Downtown via Clarke,23337
20,562788,SFCC to Downtown via Riverside,23340
20,562789,SFCC to Downtown via Clarke,23337
20,562790,SFCC to Downtown via Riverside,23340
20,562791,SFCC to Downtown via Clarke,23337
20,562792,SFCC to Downtown via Riverside,23340
20,562793,SFCC to Downtown via Clarke,23337
20,562794,SFCC to Downtown via Riverside,23340
20,562795,SFCC to Downtown via Clarke,23337
20,562796,SFCC to Downtown via Riverside,23340
20,562797,SFCC to Downtown via Clarke,23337
20,562798,SFCC to Downtown via Riverside,23340
20,562799,SFCC to Downtown via Clarke,23337
20,562800,SFCC to Downtown via Riverside,23340
20,562801,SFCC to Downtown via Clarke,23337
20,562802,SFCC to Downtown via Riverside,23340
20,562803,SFCC to Downtown via Clarke,23337
20,562804,SFCC to Downtown via Riverside,23340
20,562805,SFCC to Downtown via Clarke,23337
20,562806,SFCC to Downtown via Riverside,23340
20,562807,SFCC to Downtown via Clarke,23337
20,562808,SFCC to Downtown via Riverside,23340
20,562809,SFCC to Downtown via Clarke,23337
20,562810,SFCC to Downtown via Riverside,23340
20,562763,SFCC to Downtown via Riverside,23335
20,562762,SFCC to Downtown via Clarke,23336
20,562760,SFCC to Downtown via Riverside,23335
20,562761,SFCC to Downtown via Clarke,23336
20,562759,SFCC to Downtown via Riverside,23335
20,562758,SFCC to Downtown via Riverside,23335
20,562757,SFCC to Downtown via Riverside,23335
20,562756,SFCC to Downtown via Riverside,23335
21,562971,West Broadway to Pettet & Belt,23342
21,562972,West Broadway to Pettet & Belt,23342
21,562973,West Broadway to Pettet & Belt,23342
21,562974,West Broadway to Pettet & Belt,23342
21,562975,West Broadway to Pettet & Belt,23342
21,562976,West Broadway to Pettet & Belt,23342
21,562977,West Broadway to Pettet & Belt,23342
21,562978,West Broadway to Pettet & Belt,23342
21,562979,West Broadway to Pettet & Belt,23342
21,562980,West Broadway to Pettet & Belt,23342
21,562981,West Broadway to Pettet & Belt,23342
21,562982,West Broadway to Pettet & Belt,23342
21,562983,West Broadway to Pettet & Belt,23342
21,562984,West Broadway to Pettet & Belt,23342
21,562985,West Broadway to Pettet & Belt,23342
21,562986,West Broadway to Pettet & Belt,23342
21,562987,West Broadway to Pettet & Belt,23342
21,562988,West Broadway to Pettet & Belt,23342
21,562989,West Broadway to Pettet & Belt,23342
21,562990,West Broadway to Pettet & Belt,23342
21,562991,West Broadway to Pettet & Belt,23342
21,562992,West Broadway to Pettet & Belt,23342
21,562993,West Broadway to Pettet & Belt,23342
21,563000,West Broadway to Pettet & Belt,23342
21,563001,West Broadway to Pettet & Belt,23342
21,562994,West Broadway to Pettet & Belt,23342
21,562995,West Broadway to Pettet & Belt,23342
21,562996,West Broadway to Pettet & Belt,23342
21,562997,West Broadway to Pettet & Belt,23342
21,562998,West Broadway to Pettet & Belt,23342
21,562999,West Broadway to Pettet & Belt,23342
21,563002,West Broadway to Downtown,23344
21,563003,West Broadway to Downtown,23344
21,563004,West Broadway to Downtown,23344
21,563005,West Broadway to Downtown,23344
21,563006,West Broadway to Downtown,23344
21,563007,West Broadway to Downtown,23344
21,563008,West Broadway to Downtown,23344
21,563009,West Broadway to Downtown,23344
21,563010,West Broadway to Downtown,23344
21,563011,West Broadway to Downtown,23344
21,563012,West Broadway to Downtown,23344
21,563013,West Broadway to Downtown,23344
21,563014,West Broadway to Downtown,23344
21,563015,West Broadway to Downtown,23344
21,563016,West Broadway to Downtown,23344
21,563017,West Broadway to Downtown,23344
21,563018,West Broadway to Downtown,23344
21,563019,West Broadway to Downtown,23344
21,563020,West Broadway to Downtown,23344
21,563021,West Broadway to Downtown,23344
21,563022,West Broadway to Downtown,23344
21,563023,West Broadway to Downtown,23344
21,563024,West Broadway to Downtown,23344
21,563025,West Broadway to Downtown,23344
21,563026,West Broadway to Downtown,23344
21,563027,West Broadway to Downtown,23345
21,563028,West Broadway to Downtown,23345
21,563029,West Broadway to Downtown,23345
21,563030,West Broadway to Downtown,23345
21,563031,West Broadway to Downtown,23345
21,563032,West Broadway to Downtown,23345
22,563196,NW Blvd to Five Mile P & R,23347
22,563197,NW Blvd to Five Mile P & R,23347
22,563198,NW Blvd to Five Mile P & R,23347
22,563199,NW Blvd to Five Mile P & R,23347
22,563200,NW Blvd to Five Mile P & R,23347
22,563201,NW Blvd to Five Mile P & R,23347
22,563202,NW Blvd to Five Mile P & R,23347
22,563203,NW Blvd to Five Mile P & R,23347
22,563204,NW Blvd to Five Mile P & R,23347
22,563205,NW Blvd to Five Mile P & R,23347
22,563206,NW Blvd to Five Mile P & R,23347
22,563207,NW Blvd to Five Mile P & R,23347
22,563208,NW Blvd to Five Mile P & R,23347
22,563209,NW Blvd to Five Mile P & R,23347
22,563210,NW Blvd to Five Mile P & R,23347
22,563211,NW Blvd to Five Mile P & R,23347
22,563212,NW Blvd to Five Mile P & R,23347
22,563213,NW Blvd to Five Mile P & R,23347
22,563214,NW Blvd to Five Mile P & R,23347
22,563215,NW Blvd to Five Mile P & R,23347
22,563216,NW Blvd to Five Mile P & R,23347
22,563217,NW Blvd to Five Mile P & R,23347
22,563218,NW Blvd to Five Mile P & R,23347
22,563219,NW Blvd to Five Mile P & R,23347
22,563220,NW Blvd to Five Mile P & R,23346
22,563221,NW Blvd to Five Mile P & R,23347
22,563222,NW Blvd to Five Mile P & R,23347
22,563223,NW Blvd to Five Mile P & R,23347
22,563224,NW Blvd to Five Mile P & R,23347
22,563225,NW Blvd to Five Mile P & R,23346
22,563227,NW Blvd to Downtown,23350
22,563228,NW Blvd to Downtown,23350
22,563229,NW Blvd to Downtown,23350
22,563230,NW Blvd to Downtown,23350
22,563231,NW Blvd to Downtown,23350
22,563232,NW Blvd to Downtown,23350
22,563233,NW Blvd to Downtown,23350
22,563234,NW Blvd to Downtown,23350
22,563235,NW Blvd to Downtown,23350
22,563236,NW Blvd to Downtown,23350
